zaxis,yaxis,H,Li,Be,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Nd,Sm,Gd,Dy,Er,Yb,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U
H,Ba,0,0,0.012329667,0.052925981,1.597378144,0.997231469,-12.57449613,14.5331209,-4.724075352,0.442499221,-0.127802771,-21.71517715,-1.112516022,9.927081163,-0.179860859,-2.173519835,0.020924849,0,-42.0612766,-2.264169371,0.248122025,-0.568323175,-0.180635479,0,1.525807347,6.011681169,0,0,0,-4.035207185,0,0,0,7.409721002,-0.096417912,0.049358194,-5.940995384,0,0,0,0,0,0,0,0.75109159,0,0,0,0, ,0.069209818,3.227119978,0,0,0,0,0,0,0,0,0.119931561,0,0,0,0,0,0,0,4.837900618,0,0,0
H,La,0,0,0,0.006087639,4.646622111,0,3.758652934,2.409784012,0.975858119,-0.083825891,-0.97850252,-1.927308248,0.060230607,0,0,0.85553325,1.807959268,0,1.667429926,-0.107559684,0.233008323,-0.294170922,1.965303189,0,0,0.466904123,0.253361028,0,0,-0.005052169,0,0,0,13.02743791,0,0.125891614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069209818, ,36.96909601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.528167312,0
H,Ce,0,0,-0.561950899,-0.243912796,14.72022617,0,8.697056287,11.77704544,5.989494708,0.774335118,-0.202078372,-7.443570477,0.033635618,-7.790243816,-1.805543604,-1.468893908,-7.503495923,0,18.26393871,-0.683638959,0.03898569,-0.151266577,-0.151646882,0,0,0,1.664880641,0,0,-1.831234396,0,0,0,13.5468268,0.172820781,-2.91836264,8.61900389,0,0,0,0,0,0,0,0,0,0,0,0,3.227119978,36.96909601, ,0,0,0,0,0,0,0,1.362822733,0,0,0,0,0,0,0,0,3.521908308,0,5.532323514,-0.069734912
H,Nd,0,0,0,0,-6.520655307,0,-1.406233035,1.335468588,0.741693687,0,-0.059777349,-0.503744024,-0.282893455,0,0,0,-0.117986826,0,-0.244592825,0.081079754,0,0.124831309,-0.517293366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377337756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,Sm,0,0,0,0,0,0,0.401735674,0,0,0,0,0,2.418920225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,Gd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,Dy,0,0,0,0,0,0,0.400447395,0,0,0,0,0,0,0,0,0,0.412687887,0,0,0,0,0,0,0,0,0,0,0,0,0.592273595,0,0,0,0,2.698580798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.9877287,0,0,0,0,6.132078294,0,0,0,0,0,0,0,0,0,0,0
H,Er,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,Yb,0,0,0,0,0,0,0.426250241,0,0,0,0,-0.602947489,0.332102587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477595671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H,Hf,0,0,0,0,0,0,0.400447395,0,0,0,0,0.279223661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.9877287,0,0,0,0,0,0,0,0,0,0,0,0,0
H,Ta,0,0.01770486,0,0.050659741,0.33370674,0,6.838317188,0.225244566,0.105678678,1.40356509,0.385828287,3.916787242,0,0,0,0.090027101,0.189485258,0.188242967,6.385710365,0,0,0.453731202,0.168391895,0,0,0,0,0,0,1.316944646,0,0,0,0,22.96300803,0.137436196,50.92376169,0,0,0,0,0,0,0,0.845828407,0.327722851,0,0,0.215894927,0,0,1.362822733,0,0,0,0,0,0,0, ,0.251902537,0,0,0,0,0,0,0,1.114516075,0.425016345,1.461353797,4.35569978
H,W,0,0,0,0,0.165183351,0,0.64244015,0,0,-0.123612729,0,-1.167231296,0,0.84845222,0.08041066,0.679025328,-0.20980107,0,0.100147329,0,0,-0.243773689,-0.281895826,0,0,0.2535287,0.011073571,0,1.819205228,1.060927008,0,0,0,0,0.188478927,0,2.630428382,0,0,0,0,0,0,0,0.056473083,0.107398668,0.009479363,0,0,0.119931561,0,0,0,0,0,6.132078294,0,0,0,0.251902537, ,0,0,0,0,0,0,0,0.029745829,0.179320714,0,0
H,Re,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841073681,0,0,0,0,0,0,0,0,0.075998236,0,0,0.138282674,0,0,0,0,0,0,0,0,0,0,0,2.866025348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.8907083,0,0,0,0,0,0,0,0,0,0
H,Os,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002886883,0,0,0,0,0,0,0,0,0.051214661,0,0,0,0,0,0,0.326142161,0,0,0,0,0,0,0,0.884307079,54.42279259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,24.23572924,0,0,0,0,0,0,0,0
H,Ir,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674921691,0,0,0,0,0,0,0,0,0.64459605,0,0.423232776,0.163549243,0,0,0,0.064570787,0,0,0,0,0,0,0,0.297286113,21.19117451,0.606408082,0,0,0,0,0,0.089195596,0.922374307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.23572924, ,0.199087593,0,0,0,0.043502752,0.003022217,0,0
H,Pt,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013555611,0,0,0,0,0,0,0,0,0.030669245,0,0.520268834,1.482825692,0,0,0,0.100854848,1.039444318,0,0,0,0,0,0,0,0,0.29947381,0.238749377,0,0,2.899236566,1.916654327,0.042152054,0.06640201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199087593, ,0,0.082954491,0,0.589386387,0.635180643,0,0
H,Au,0,0,0,0,0,0,8.91493742,0,0,0,0,0,0,0.045735025,0,0,0,0,0,0,0,0,1.402940521,0,0,0.681510779,0,0,0,0,0.015001105,0,0,0,0,0,0,0,0,0,0,7.20480454,0,0,0.003541029,0.40115633,19.93889422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0.069678625,0.350547648,1.882676994,0.11029128,0,0
H,Hg,0,0,0,0,-0.01788958,-3.107175774,9.084253168,0,0,0,0,6.805026521,0,4.484526275,9.178605481,0,0,0,0,0.539333807,0.052526582,0,4.677251991,0,0.309736038,0.21015767,0.25072051,0,0,0.62173466,0.674526372,33.5110874,0,0,0,0,0,0,0,0,0.252399265,6.664673216,0,0,0.380621834,0.516023021,0.016661777,21.32416266,0.070405588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082954491,0.069678625, ,2.373191612,0.859586,0.857961424,0,0
H,Tl,0,0,0,0,0,0,-16.76243228,0,0,0,0,0,0,23.37083737,0.033261526,0.344010263,0,0,0,0,0,0,0.523137258,0,0.317623157,0.620428546,0.109697908,0,0,28.44598423,0.045291084,0,0,0,0,0,0,0,0,0,0,2.372687641,0,0,0.125397606,9.69763808,0.536510072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350547648,2.373191612, ,2.075153379,0.617030431,0,0
H,Pb,0,0,2.648938146,-4.583538974,-0.788791286,0,-17.20177292,4.861303616,22.02559997,-12.96150983,-12.86025676,-24.11908102,-3.686032688,33.87583894,18.93231353,7.270451668,22.12665779,0,5.99822623,-0.040134436,-1.093857566,1.952299317,3.538585789,0,2.946559651,11.01202244,-0.182697033,0,-1.577016044,10.09432433,1.416682827,0,0,2.924456812,1.326901104,0,2.089571757,0.382528155,0,0.022630305,0.21677608,13.1366116,0.865921968,0.02049635,0.601923383,25.42120586,7.939522132,0.034339713,0.203889475,4.837900618,0,3.521908308,0,0,0,0,0,0,0,1.114516075,0.029745829,0,0,0.043502752,0.589386387,1.882676994,0.859586,2.075153379, ,30.65528163,0,-1.729581659
H,Bi,0,0,0,0,2.642185278,0,26.50117933,4.134708567,9.189294449,0,0,16.65997222,-1.087315947,19.11960818,0.778299435,4.7009679,11.51764571,0,0,-0.136963704,0.674827196,5.165903551,4.035007797,0,0.013295386,6.864538537,2.098378092,0,0,0.323391041,9.552563671,0.095141539,0,0,0,0,1.273190359,1.888176348,0,0,0.736180216,6.498266337,0.026824609,0.206854143,0.601796681,0.131901634,11.7110624,0.010832006,0,0,0,0,0,0,0,0,0,0,0,0.425016345,0.179320714,0,0,0.003022217,0.635180643,0.11029128,0.857961424,0.617030431,30.65528163, ,0,0
H,Th,0,0,0,-0.161886929,0,0,-1.76839607,-0.320241884,-0.320889225,0,0,-0.641447344,-0.903778462,0,0,0.076976755,-5.234933644,0,-4.630206583,0,0,0,-0.152651563,0,0,0,0,0,0,0.76843703,0,0,0,0.27419569,-6.512826676,0,-7.304259685,0,0,0,0,0,0,0,0,0,0,0,0,0,1.528167312,5.532323514,0,0,0,0,0,0,0,1.461353797,0,0,0,0,0,0,0,0,0,0, ,-1.080429948
H,U,0,0,0,0,-0.737704897,0,-4.78098875,-1.280233123,-3.370113994,0,0,-17.96083505,0,0,0,-0.606278141,-1.766826848,0,-0.070108555,0,-0.378866025,-6.40711731,-5.822798438,0,0,0,0,0,0,-0.22323522,0,0,0,-0.883130352,-6.642830259,1.441393235,1.1201264,-2.273482132,0,0,0,0,0,0,0,0,0.133326615,0,0,0,0,-0.069734912,0,0,0,0,0,0,0,4.35569978,0,0,0,0,0,0,0,0,-1.729581659,0,-1.080429948, 
Li,H, ,0,-0.008879333,-4.152879748,8.046080014,10.77770875,309.6635993,-7.453214829,-8.26856891,-11.95366869,-48.08560288,-15.00700553,-26.42582814,27.73164538,0.067176114,-4.21647476,25.79119935,0.918085801,-0.48105568,3.012137285,2.466010436,9.01191924,2.540383145,0.001503017,4.448244848,5.63558885,5.495593106,0.005562874,1.397141503,0.291328582,19.82016892,1.278737058,0.072764726,0.39991919,-0.05674905,-0.214871798,0.884758785,0.228883508,0,0,0,49.07260058,0.573128079,2.496591914,9.451134787,47.73172068,14.31229002,1.442394216,-0.027869041,0.446933585,0.683981198,-0.22162486,0.552538274,0.073121677,0.416140911,0,0.416140911,0.120773403,0,8.034830562,0.535917421,0,0,0,0,0,19.87653752,13.77884517,19.63035337,31.47701679,0.832232005,28.71033886
Li,Li,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li,Be,-0.008879333,0, ,-0.794223044,2.140921004,0,-6.277052247,-0.048733818,-0.513985181,0.157707476,-0.963116678,-9.6441223,-4.332204792,5.731467624,1.517303387,-0.029237711,-7.20058946,1.213906007,0.620875902,1.032925517,0.02537186,0.221924858,0.615228383,0,0,0,0.067583536,0,0,2.140507631,0,0,0,0.434483575,-2.088129118,-0.012589221,0,0,0,0,0,0,0,0,0.076341373,0.743415569,0,0,-3.375906608,-0.055179802,0,-0.612040958,0,0,0,0,0,0.633822382,0,0,0,0,0,0,0,0,0,0,2.392171855,0,0,0
Li,B,-4.152879748,0,-0.794223044, ,1.51595204,0.192817291,-12.21739177,-1.334096019,-1.028396355,16.77169053,-2.788885337,-5.129128451,6.51459158,12.79242377,-3.059070523,1.146266875,-9.679061196,0,1.277693734,1.720859416,0.07211477,0.656637632,2.521334286,0,1.850281548,7.870299917,3.393867168,0,0,6.833034385,0,0,0.292242125,0.04281614,-2.030901333,0.720083663,0.716095386,0,0,0,0,0,0,0,0.102299077,2.358794001,0,0,1.406144902,0.096660026,0.021230091,-0.238877756,0,0,0,0,0,0,0,0.195657983,0,0,0,0,0,0,0,0,5.063905118,0,0.22893155,0
Li,C,8.046080014,0,2.140921004,1.51595204, ,1.131465605,10.52141273,-0.898589263,3.08434374,0.311430284,2.721193725,10.45990134,-4.47137898,8.504564615,0.018877861,2.949630685,3.988989283,0,4.974774491,4.194876783,0.206950119,3.608031888,12.2245107,0.15919413,0.393574762,2.456324053,1.167064981,0,0.277003387,12.80891065,0,0.008684412,0,2.655480839,-9.667893641,-0.028167216,1.750326032,1.055495693,0,0,0,0,0.205708753,0,0,0,2.475433858,0.181837047,0,1.63995243,4.096459144,14.15271726,6.959690501,0,0.900512149,0,0.900512149,0.056061952,0,0.580990844,0.219692736,0,0,0,0,0,0.40002387,0,1.521377422,3.678052005,0.062154504,1.609133444
Li,N,10.77770875,0,0,0.192817291,1.131465605, ,0.539593726,0.63836276,0.542908665,0.617636999,0.398522671,4.876234543,0.02121287,3.754513033,3.998428063,0.135177343,5.080119527,0,1.561790123,0.552728346,0.145283616,2.753319184,0.461024862,0.129138624,0.318397512,0.570633533,0,0,0,1.959987505,0,1.935904541,0,0,0,0,0,0.115266071,0,0,0,0,0,0,0.121353236,1.056774728,0,0,0,0.953707959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564650476,0,1.845195384,0.536928879,0,0.196881252
Li,O,309.6635993,0,-6.277052247,-12.21739177,10.52141273,0.539593726, ,-2.510799964,-45.08626522,-33.43658454,-51.01414444,-84.55959947,-26.59786804,163.3508934,1.938366461,-13.17930671,73.89873092,1.025848147,-15.43357445,8.18830145,0.001093163,-21.21935187,-3.599131503,4.502091714,29.90638087,38.43475871,2.398402465,0.601440408,5.436136598,17.24609498,50.54397933,1.017577786,-0.317973006,5.443134007,-5.459052744,-6.655426019,7.392646018,0.587768496,0,0,61.68387613,157.2055422,2.831707123,8.926038514,-20.49101923,79.82264078,25.43254651,2.333511985,-0.251976753,10.4130766,2.330382853,6.142499497,1.56118774,0.30391686,0.200098217,0.200098217,0.200098217,0.210685868,0.200098217,-2.410022645,0.233687422,0,0,0,0,27.07265587,33.06712437,44.82828974,38.19222094,72.86873392,2.019258502,14.86524714
Li,F,-7.453214829,0,-0.048733818,-1.334096019,-0.898589263,0.63836276,-2.510799964, ,-42.69451355,-3.493631074,-9.370740155,-16.83544818,-2.496089495,9.642178223,0.358737806,-3.12980537,-25.92122185,0,-14.55001598,2.244654385,0.494593662,-0.091123527,-2.025114742,0,0,11.41982991,3.599762407,0,0,-7.704889019,0,0.050286965,0,4.456546657,-17.0501392,-1.19617814,9.087315373,0,0,0,0,3.166381201,0.138732682,0,0,4.590233914,0,0,-2.918518476,15.10476195,2.964360615,12.59863812,1.307050868,0,0,0,0,0,0,0.064939564,0,0,0,0,0,0,0,0,3.218020195,2.772048979,0.300099125,1.804619624
Li,Na,-8.26856891,0,-0.513985181,-1.028396355,3.08434374,0.542908665,-45.08626522,-42.69451355, ,-5.871409659,-9.069318231,-90.253928,-1.673259254,8.491654042,0.981762331,-33.21794324,24.86052073,0.043613821,-33.74712302,-1.858144957,1.07117273,-4.124602362,-0.834629565,2.32133631,7.620421188,20.99689556,-6.814328377,0,0,-15.16437081,5.33531559,0,0,15.72549119,-1.350110615,-30.52806496,19.720681,0.379984298,0,0,0,0,0,0,3.948062437,8.569102456,0,0.072137319,-0.207340278,5.192396309,0.941926884,6.007932299,0.637833345,0,0,0,0,0,0,0.35991165,0.747448932,0,0,0,0,0,0,0,23.05590323,10.42341066,0.453840731,1.930039171
Li,Mg,-11.95366869,0,0.157707476,16.77169053,0.311430284,0.617636999,-33.43658454,-3.493631074,-5.871409659, ,-27.35594126,-15.04818118,1.436354763,12.62392175,-1.08178727,-2.041051828,3.628478856,0.087700616,-0.08863816,1.618554828,2.329660943,-0.248118211,-4.69865225,1.568590534,3.382515198,14.77239662,0.956584,0,0,-5.789155041,4.014501847,0,0,1.678848271,2.880037355,1.371567103,2.172436688,0.512149758,0,0,0,0,0,0,1.750574983,5.421775228,3.044323825,0.074106049,0,-0.368425093,0.133642798,0.802527634,0,0,0,0,0,0,0,1.851846257,0.167402947,0,0,0,0,0,0,0,14.6982893,7.660611946,0,2.25954812
Li,Al,-48.08560288,0,-0.963116678,-2.788885337,2.721193725,0.398522671,-51.01414444,-9.370740155,-9.069318231,-27.35594126, ,-86.05998823,-6.359526803,8.687524569,1.832295329,-8.50453398,-22.30786588,0.024743913,5.496049788,1.348126749,2.946931238,-3.133889706,-0.433374072,3.518237065,4.950465917,17.59840361,1.842150797,0.149374883,0.301987538,13.46528415,6.832795212,0,-0.450154149,-1.173876867,-1.744905856,4.348854609,6.02379645,2.027214145,0,0,0,0,1.214497424,0,2.235085889,10.39902823,8.986392288,0,-0.145378762,0.284660447,0.747736186,-0.228801319,0.031486147,0.066954505,0,0,0,0,0,1.281115699,0.873635547,0,0,0,0,0,5.204171093,3.459954974,16.58755665,12.91525899,0.484476873,7.323021588
Li,Si,-15.00700553,0,-9.6441223,-5.129128451,10.45990134,4.876234543,-84.55959947,-16.83544818,-90.253928,-15.04818118,-86.05998823, ,42.13891691,78.5905602,2.093362304,-46.77047195,79.61051053,1.376401254,-41.63810666,-3.985971504,1.028479631,-15.95421543,-1.674821509,5.530146917,9.173310128,-44.08970057,-2.940376299,0,2.299689974,46.22372901,0,0,-0.109573491,4.127275002,2.983928855,27.30331807,7.471346609,5.351722113,0,0,5.619348161,0,0,0,-3.160882716,18.95459615,14.78857613,0,-2.018519314,23.4818681,1.909492613,-7.577746843,0.355524195,0,0.205872414,0,0.205872414,0.567427391,0.205872414,5.015528374,1.14772595,0,0,0,0,0,8.117819361,0,25.37273509,18.80829563,0.906182101,12.97926427
Li,P,-26.42582814,0,-4.332204792,6.51459158,-4.47137898,0.02121287,-26.59786804,-2.496089495,-1.673259254,1.436354763,-6.359526803,42.13891691, ,28.46297284,7.958965938,-3.721754329,-3.24200361,0.154058071,4.368007382,2.98864703,1.514545271,-8.601166955,-13.59039583,1.787066592,0.842341179,7.801052095,0.041709454,0.079515324,0.600011172,19.66102648,0,0,0,-1.702082891,-0.198122984,-0.640813664,2.423502315,0.157591851,0,0,0,0,0.160943805,0,0,0,5.07186954,0,0,-1.317623509,0.039112822,0.009895261,0.426605936,2.268211935,0,0,0,0.248202739,0,1.671119005,0,0,0,0,0,0,2.71603294,0,5.600026308,2.81813774,1.221677088,4.109477877
Li,S,27.73164538,0,5.731467624,12.79242377,8.504564615,3.754513033,163.3508934,9.642178223,8.491654042,12.62392175,8.687524569,78.5905602,28.46297284, ,0.512639427,0.219353734,36.53785369,0,20.5278519,6.912489606,0.558772651,18.12225497,0.37520992,1.502190127,3.614030589,41.18230581,0.612951774,1.157855411,8.085573148,1.942591571,1.385383127,0.106163042,0,5.802070444,5.243676793,7.303084525,7.91313922,0.524422587,0.08499076,3.401023412,1.788537043,65.49055279,6.186207826,3.401023412,5.101994455,47.74619252,0.924744355,0.164333776,0.377544793,10.29968911,0,7.592196269,1.319451388,0,0,0,0,0,0,0,0.761509471,1.169496606,0.180201092,1.399115119,0.296000151,0.131725407,8.026617087,32.02985476,40.70231742,28.01409881,0,1.927817181
Li,Cl,0.067176114,0,1.517303387,-3.059070523,0.018877861,3.998428063,1.938366461,0.358737806,0.981762331,-1.08178727,1.832295329,2.093362304,7.958965938,0.512639427, ,5.585754041,0.349512426,0,2.400880277,1.661338102,0.86360271,0.532123075,2.852213364,0.627682695,0.754237843,7.574264561,0.554458809,0,0,1.280437825,0.327895338,12.09907159,0,0.029892425,1.413628447,3.584439857,0.136680089,0.292031453,0,0,0,0.874781264,0.124442663,0,0.794033046,0.804491935,0.009068741,4.347675615,0,0.154325848,0,1.83247123,0,0,0,0,0,0,0,0,0.062891016,0,0,0,0,0,8.552053096,0.005542836,17.61593258,0.855355199,0,5.115096862
Li,K,-4.21647476,0,-0.029237711,1.146266875,2.949630685,0.135177343,-13.17930671,-3.12980537,-33.21794324,-2.041051828,-8.50453398,-46.77047195,-3.721754329,0.219353734,5.585754041, ,-4.479421781,0.011591541,-13.2257017,-0.742644901,0.174622519,-0.230851517,-0.424689133,0,3.005724111,-1.518814844,-0.521891452,0,0,7.470813521,1.819743479,0.031192021,0,0.46120769,0.795752059,-1.071277162,5.809528252,0.827576168,0,0,0,3.579715431,0.116268509,0,0,4.454467592,3.316262218,0.092332292,0.028585712,2.473044267,0.848003466,1.446878262,0,0,0,0,0,0,0,0.25632881,0.669946261,0,0,0,0,0,0,0.52348463,7.563416404,5.1618912,0.016510538,0.146210385
Li,Ca,25.79119935,0,-7.20058946,-9.679061196,3.988989283,5.080119527,73.89873092,-25.92122185,24.86052073,3.628478856,-22.30786588,79.61051053,-3.24200361,36.53785369,0.349512426,-4.479421781, ,1.192448899,-1.576633491,0.241653376,1.849767823,1.352316622,0.922044207,2.733420159,9.37027553,24.84991511,4.892143071,0,1.438107696,4.461050444,8.476668025,0,0,2.364482913,-4.086974833,12.47240256,4.883770096,1.493101822,0,0,0,13.4476498,1.690455738,0,-1.441272893,11.74397801,8.349747363,0.423874871,0.005857428,0.022187688,1.463649752,-7.034299927,0.201054891,0,0.252640878,0.252640878,0.252640878,0.094353945,0,0.054696556,0.305925111,0,0,0,0,0,0,0,26.42120528,15.32037713,5.830094821,0.385764349
Li,Sc,0.918085801,0,1.213906007,0,0,0,1.025848147,0,0.043613821,0.087700616,0.024743913,1.376401254,0.154058071,0,0,0.011591541,1.192448899, ,0.054432708,0,0,0.101159496,0.29827669,0,0,0,0,0,0,0,0,0,0,0,0,1.111453643,0,0,0,0,0,0,0,0,0.135356254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302747278,0,0,0,0,0,0,0,0,0,0,0,0
Li,Ti,-0.48105568,0,0.620875902,1.277693734,4.974774491,1.561790123,-15.43357445,-14.55001598,-33.74712302,-0.08863816,5.496049788,-41.63810666,4.368007382,20.5278519,2.400880277,-13.2257017,-1.576633491,0.054432708, ,0.329815163,6.043511577,-4.729529497,17.05141022,0,0,12.28741737,0.152827171,0,0,6.797345772,0,0,0,9.598225756,16.16431515,10.85993199,109.7278403,0,0,0,0,0,0,0,0,2.935902361,2.277555981,0,0.135932585,42.55797553,1.765561433,18.55190287,0.247920994,0,0,0,0,0,0,6.681581911,0.081196488,0,0,0,0,0,0,0,5.548445697,0,4.645600447,0.034636732
Li,V,3.012137285,0,1.032925517,1.720859416,4.194876783,0.552728346,8.18830145,2.244654385,-1.858144957,1.618554828,1.348126749,-3.985971504,2.98864703,6.912489606,1.661338102,-0.742644901,0.241653376,0,0.329815163, ,0.912048027,-0.339192906,1.278310424,0.431149341,0.797474273,0.06085455,0.758797292,0,0.126481133,3.269172199,0,0,0,0.058304984,0.039477684,0,0,0.405595171,0,0,0,1.831929058,0,0,0.413722629,2.281514043,1.698899904,0,0.051309862,2.29267556,0.068563185,0.708470805,0.06459107,0,0,0,0,0,0,0,0.119992027,0,0,0,0,0,0.795658372,0.106625342,0.067864995,0.442166881,0,1.2510621
Li,Cr,2.466010436,0,0.02537186,0.07211477,0.206950119,0.145283616,0.001093163,0.494593662,1.07117273,2.329660943,2.946931238,1.028479631,1.514545271,0.558772651,0.86360271,0.174622519,1.849767823,0,6.043511577,0.912048027, ,0.701695497,0.346911657,0.089645851,0.110347203,1.037546046,0.088768974,0,0,2.93494901,0,0,0,1.221922304,1.40384237,0.061988126,0.399595171,0,0,0,0,0,0,0,0,0.934436947,0.490434237,0.82528236,0,0.206500759,0.256363044,0.042662267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218956289,0,1.454129161,0.436110767,0,0.068465978
Li,Mn,9.01191924,0,0.221924858,0.656637632,3.608031888,2.753319184,-21.21935187,-0.091123527,-4.124602362,-0.248118211,-3.133889706,-15.95421543,-8.601166955,18.12225497,0.532123075,-0.230851517,1.352316622,0.101159496,-4.729529497,-0.339192906,0.701695497, ,2.02488733,1.608585895,3.329962712,17.53800208,-0.78771432,0,0,0.555189389,0,0,0,0.761933011,0.324905472,3.292952957,6.380928784,1.132853284,0,0,0,2.810192686,0,0,0.255918679,1.177775515,2.174214622,0,0.284092291,0.664795463,0.238798451,0.136120247,0.073221647,0,0,0,0,0,0,0.128889637,0.199979121,0,0,0,0,0,0,0,2.749480602,6.296648845,0.28779249,4.815211495
Li,Fe,2.540383145,0,0.615228383,2.521334286,12.2245107,0.461024862,-3.599131503,-2.025114742,-0.834629565,-4.69865225,-0.433374072,-1.674821509,-13.59039583,0.37520992,2.852213364,-0.424689133,0.922044207,0.29827669,17.05141022,1.278310424,0.346911657,2.02488733, ,1.041056848,0.6598991,3.76659431,1.539441041,0.001785336,2.817637082,0.637996917,3.723648784,0,0,0.054127754,0.016489713,0.985944429,0.508409997,0.861350262,0.096423056,0.125210013,0,4.312216504,0.905582998,0.131636004,0.420892417,2.906144704,2.810578667,0,0.525894737,0.197699786,1.864195737,0.138156935,0.487918062,0,0,0,0,0,0,0.058474249,0.250224219,0.045893573,0.001785336,0.468955389,0.052629009,1.611810878,5.156258722,0.738940763,4.135420483,4.721950627,0.124905038,4.913817438
Li,Co,0.001503017,0,0,0,0.15919413,0.129138624,4.502091714,0,2.32133631,1.568590534,3.518237065,5.530146917,1.787066592,1.502190127,0.627682695,0,2.733420159,0,0,0.431149341,0.089645851,1.608585895,1.041056848, ,2.83215121,0.439935694,0,0,0,13.69560496,1.68376447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297091867,0.206868018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.157111842,0.124747105,0,0.001182274
Li,Ni,4.448244848,0,0,1.850281548,0.393574762,0.318397512,29.90638087,0,7.620421188,3.382515198,4.950465917,9.173310128,0.842341179,3.614030589,0.754237843,3.005724111,9.37027553,0,0,0.797474273,0.110347203,3.329962712,0.6598991,2.83215121, ,0.297712122,1.405176621,0,0.025922962,2.950809368,2.555699466,0,0,0,0,0,0,0.140145189,0.21636986,0.99933499,0.11599602,1.13273947,0,0,0.386320949,0.267557612,0.040101675,0,0,1.591542728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698946846,0.908695961,0,0.10306858,0.149040469,2.459821564,0.071114066,0,0.770461148
